"CAI_IND"|"Indicator"|"LOCATION"|"Country"|"TIME"|"Time"|"Value"|"Flag Codes"|"Flags"
"BRBIPRPU_TV"|"Ratio of private to government (public) television institutions"|"LVA"|"Latvia"|"2005"|"2005"|21||
"BRBIPRPU_TV"|"Ratio of private to government (public) television institutions"|"LBN"|"Lebanon"|"2005"|"2005"|9||
"BRBIPRPU_TV"|"Ratio of private to government (public) television institutions"|"LTU"|"Lithuania"|"2005"|"2005"|17||
"BRBIPRPU_TV"|"Ratio of private to government (public) television institutions"|"MKD"|"North Macedonia"|"2005"|"2005"|4.8||
"BRBIPRPU_TV"|"Ratio of private to government (public) television institutions"|"MLT"|"Malta"|"2005"|"2005"|2||
"BRBIPRPU_TV"|"Ratio of private to government (public) television institutions"|"MUS"|"Mauritius"|"2005"|"2005"|2||
"BRBIPRPU_TV"|"Ratio of private to government (public) television institutions"|"MDA"|"Republic of Moldova"|"2005"|"2005"|9||
"BRBIPRPU_TV"|"Ratio of private to government (public) television institutions"|"MCO"|"Monaco"|"2005"|"2005"|1||
"BRBIPRPU_TV"|"Ratio of private to government (public) television institutions"|"MNG"|"Mongolia"|"2005"|"2005"|1.1||
"BRBIPRPU_TV"|"Ratio of private to government (public) television institutions"|"NPL"|"Nepal"|"2005"|"2005"|5||
"BRBIPRPU_TV"|"Ratio of private to government (public) television institutions"|"NIC"|"Nicaragua"|"2005"|"2005"|14||
"BRBIPRPU_TV"|"Ratio of private to government (public) television institutions"|"NER"|"Niger"|"2005"|"2005"|0.7||
"BRBIPRPU_TV"|"Ratio of private to government (public) television institutions"|"NGA"|"Nigeria"|"2005"|"2005"|0.2||
"BRBIPRPU_TV"|"Ratio of private to government (public) television institutions"|"PSE"|"Palestine"|"2005"|"2005"|30||
"BRBIPRPU_TV"|"Ratio of private to government (public) television institutions"|"PAK"|"Pakistan"|"2005"|"2005"|4.8||
"BRBIPRPU_TV"|"Ratio of private to government (public) television institutions"|"PAN"|"Panama"|"2005"|"2005"|16||
"BRBIPRPU_TV"|"Ratio of private to government (public) television institutions"|"PER"|"Peru"|"2005"|"2005"|458||
"BRBIPRPU_TV"|"Ratio of private to government (public) television institutions"|"ROU"|"Romania"|"2005"|"2005"|220||
"BRBIPRPU_TV"|"Ratio of private to government (public) television institutions"|"RWA"|"Rwanda"|"2006"|"2006"|1||
"BRBIPRPU_TV"|"Ratio of private to government (public) television institutions"|"LCA"|"Saint Lucia"|"2005"|"2005"|3||
"BRBIPRPU_TV"|"Ratio of private to government (public) television institutions"|"ZAF"|"South Africa"|"2005"|"2005"|2||
"BRBIPRPU_TV"|"Ratio of private to government (public) television institutions"|"SUR"|"Suriname"|"2005"|"2005"|12.5||
"BRBIPRPU_TV"|"Ratio of private to government (public) television institutions"|"TZA"|"United Republic of Tanzania"|"2005"|"2005"|21||
"BRBIPRPU_TV"|"Ratio of private to government (public) television institutions"|"TGO"|"Togo"|"2005"|"2005"|5||
"BRBIPRPU_TV"|"Ratio of private to government (public) television institutions"|"UGA"|"Uganda"|"2005"|"2005"|5.5||
"BRBIPRPU_TV"|"Ratio of private to government (public) television institutions"|"UKR"|"Ukraine"|"2005"|"2005"|22.4||
"BRBIPRPU_TV"|"Ratio of private to government (public) television institutions"|"URY"|"Uruguay"|"2005"|"2005"|8.5||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"AUS"|"Australia"|"2005"|"2005"|83.3||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"AUT"|"Austria"|"2005"|"2005"|75||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"AUT"|"Austria"|"2006"|"2006"|26.7||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"CZE"|"Czechia"|"2005"|"2005"|3.1||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"CZE"|"Czechia"|"2006"|"2006"|100||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"DNK"|"Denmark"|"2006"|"2006"|100||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"FIN"|"Finland"|"2005"|"2005"|83.3||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"FRA"|"France"|"2005"|"2005"|34.8||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"FRA"|"France"|"2006"|"2006"|36||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"DEU"|"Germany"|"2005"|"2005"|26.7||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"DEU"|"Germany"|"2006"|"2006"|58.6||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"GRC"|"Greece"|"2006"|"2006"|66.7||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"HUN"|"Hungary"|"2005"|"2005"|3.3||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"HUN"|"Hungary"|"2006"|"2006"|100||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"ISL"|"Iceland"|"2005"|"2005"|100||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"ITA"|"Italy"|"2004"|"2004"|30||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"ITA"|"Italy"|"2006"|"2006"|75||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"NLD"|"Netherlands"|"2005"|"2005"|2.5||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"NOR"|"Norway"|"2005"|"2005"|10.3||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"NOR"|"Norway"|"2006"|"2006"|100||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"POL"|"Poland"|"2006"|"2006"|80||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"PRT"|"Portugal"|"2005"|"2005"|50||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"PRT"|"Portugal"|"2006"|"2006"|45.5||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"SVK"|"Slovakia"|"2005"|"2005"|100||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"SVK"|"Slovakia"|"2006"|"2006"|100||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"ESP"|"Spain"|"2006"|"2006"|26.1||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"SWE"|"Sweden"|"2006"|"2006"|100||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"CHE"|"Switzerland"|"2006"|"2006"|87.5||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"GBR"|"United Kingdom of Great Britain and Northern Ireland"|"2006"|"2006"|80.6||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"ALB"|"Albania"|"2005"|"2005"|20||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"ALB"|"Albania"|"2006"|"2006"|42.9||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"DZA"|"Algeria"|"2005"|"2005"|33.3||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"ABW"|"Aruba"|"2005"|"2005"|100||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"AZE"|"Azerbaijan"|"2005"|"2005"|27.3||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"BTN"|"Bhutan"|"2005"|"2005"|100||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"BGR"|"Bulgaria"|"2006"|"2006"|100||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"KHM"|"Cambodia"|"2005"|"2005"|14.3||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"CMR"|"Cameroon"|"2005"|"2005"|50||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"CPV"|"Cabo Verde"|"2005"|"2005"|100||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"CHL"|"Chile"|"2004"|"2004"|50||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"CHN"|"China"|"2005"|"2005"|0.5||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"COG"|"Congo"|"2005"|"2005"|11.1||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"CIV"|"Côte d'Ivoire"|"2005"|"2005"|50||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"HRV"|"Croatia"|"2005"|"2005"|18.8||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"HRV"|"Croatia"|"2006"|"2006"|75||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"CUB"|"Cuba"|"2005"|"2005"|14.8||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"CYP"|"Cyprus"|"2005"|"2005"|100||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"CYP"|"Cyprus"|"2006"|"2006"|66.7||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"DJI"|"Djibouti"|"2004"|"2004"|100||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"DOM"|"Dominican Republic"|"2005"|"2005"|100||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"EGY"|"Egypt"|"2005"|"2005"|39.4||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"EST"|"Estonia"|"2005"|"2005"|100||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"EST"|"Estonia"|"2006"|"2006"|100||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"ETH"|"Ethiopia"|"2005"|"2005"|100||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"GMB"|"Gambia"|"2005"|"2005"|50||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"IND"|"India"|"2005"|"2005"|25.9||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"JAM"|"Jamaica"|"2005"|"2005"|100||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"JOR"|"Jordan"|"2005"|"2005"|40||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"LVA"|"Latvia"|"2005"|"2005"|8.3||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"LVA"|"Latvia"|"2006"|"2006"|100||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"LTU"|"Lithuania"|"2005"|"2005"|100||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"MKD"|"North Macedonia"|"2005"|"2005"|7.8||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"MLT"|"Malta"|"2005"|"2005"|100||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"MLT"|"Malta"|"2006"|"2006"|100||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"MRT"|"Mauritania"|"2006"|"2006"|100||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"MUS"|"Mauritius"|"2005"|"2005"|90.9||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"MDA"|"Republic of Moldova"|"2005"|"2005"|25||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"MNG"|"Mongolia"|"2005"|"2005"|11.4||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"MMR"|"Myanmar"|"2005"|"2005"|30||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"NPL"|"Nepal"|"2005"|"2005"|100||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"NER"|"Niger"|"2005"|"2005"|33.3||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"NGA"|"Nigeria"|"2005"|"2005"|0.7||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"PSE"|"Palestine"|"2005"|"2005"|3.2||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"PAK"|"Pakistan"|"2005"|"2005"|18.2||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"PNG"|"Papua New Guinea"|"2005"|"2005"|50||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"ROU"|"Romania"|"2005"|"2005"|37.5||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"ROU"|"Romania"|"2006"|"2006"|75||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"RUS"|"Russian Federation"|"2006"|"2006"|69.2||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"SVN"|"Slovenia"|"2006"|"2006"|60||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"ZAF"|"South Africa"|"2005"|"2005"|75||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"SUR"|"Suriname"|"2005"|"2005"|13.3||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"SYR"|"Syrian Arab Republic"|"2005"|"2005"|33.3||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"TZA"|"United Republic of Tanzania"|"2005"|"2005"|100||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"TUN"|"Tunisia"|"2005"|"2005"|66.7||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"UGA"|"Uganda"|"2005"|"2005"|25||
"BPBCHG_TV_NAT"|"Percentage of public television channels with national coverage"|"UKR"|"Ukraine"|"2005"|"2005"|5.1||
"BPBCHG_RA_NAT"|"Percentage of public radio channels with national coverage"|"AUS"|"Australia"|"2005"|"2005"|7.1||
"BPBCHG_RA_NAT"|"Percentage of public radio channels with national coverage"|"AUT"|"Austria"|"2005"|"2005"|23.1||
"BPBCHG_RA_NAT"|"Percentage of public radio channels with national coverage"|"CZE"|"Czechia"|"2005"|"2005"|15.7||
"BPBCHG_RA_NAT"|"Percentage of public radio channels with national coverage"|"FIN"|"Finland"|"2005"|"2005"|77.8||
"BPBCHG_RA_NAT"|"Percentage of public radio channels with national coverage"|"FRA"|"France"|"2005"|"2005"|8.9||
"BPBCHG_RA_NAT"|"Percentage of public radio channels with national coverage"|"DEU"|"Germany"|"2005"|"2005"|3.6||
"BPBCHG_RA_NAT"|"Percentage of public radio channels with national coverage"|"HUN"|"Hungary"|"2005"|"2005"|23.1||
"BPBCHG_RA_NAT"|"Percentage of public radio channels with national coverage"|"ITA"|"Italy"|"2004"|"2004"|30||
"BPBCHG_RA_NAT"|"Percentage of public radio channels with national coverage"|"NLD"|"Netherlands"|"2005"|"2005"|2.4||
"BPBCHG_RA_NAT"|"Percentage of public radio channels with national coverage"|"NOR"|"Norway"|"2005"|"2005"|1.9||
"BPBCHG_RA_NAT"|"Percentage of public radio channels with national coverage"|"PRT"|"Portugal"|"2005"|"2005"|37.5||
"BPBCHG_RA_NAT"|"Percentage of public radio channels with national coverage"|"SVK"|"Slovakia"|"2005"|"2005"|83.3||
"BPBCHG_RA_NAT"|"Percentage of public radio channels with national coverage"|"ALB"|"Albania"|"2005"|"2005"|20||
"BPBCHG_RA_NAT"|"Percentage of public radio channels with national coverage"|"DZA"|"Algeria"|"2005"|"2005"|9.1||
"BPBCHG_RA_NAT"|"Percentage of public radio channels with national coverage"|"AZE"|"Azerbaijan"|"2005"|"2005"|66.7||
"BPBCHG_RA_NAT"|"Percentage of public radio channels with national coverage"|"BTN"|"Bhutan"|"2005"|"2005"|100||
"BPBCHG_RA_NAT"|"Percentage of public radio channels with national coverage"|"BRA"|"Brazil"|"2005"|"2005"|16.5||
"BPBCHG_RA_NAT"|"Percentage of public radio channels with national coverage"|"CMR"|"Cameroon"|"2005"|"2005"|6.3||
"BPBCHG_RA_NAT"|"Percentage of public radio channels with national coverage"|"CPV"|"Cabo Verde"|"2005"|"2005"|27.3||
"BPBCHG_RA_NAT"|"Percentage of public radio channels with national coverage"|"CYM"|"Cayman Islands"|"2005"|"2005"|100||
"BPBCHG_RA_NAT"|"Percentage of public radio channels with national coverage"|"CHN"|"China"|"2005"|"2005"|2.7||
"BPBCHG_RA_NAT"|"Percentage of public radio channels with national coverage"|"COL"|"Colombia"|"2006"|"2006"|2.8||
"BPBCHG_RA_NAT"|"Percentage of public radio channels with national coverage"|"COG"|"Congo"|"2005"|"2005"|12.5||
"BPBCHG_RA_NAT"|"Percentage of public radio channels with national coverage"|"CIV"|"Côte d'Ivoire"|"2005"|"2005"|50||
"BPBCHG_RA_NAT"|"Percentage of public radio channels with national coverage"|"HRV"|"Croatia"|"2005"|"2005"|3||
"BPBCHG_RA_NAT"|"Percentage of public radio channels with national coverage"|"CUB"|"Cuba"|"2005"|"2005"|6.9||
"BPBCHG_RA_NAT"|"Percentage of public radio channels with national coverage"|"CYP"|"Cyprus"|"2005"|"2005"|100||
"BPBCHG_RA_NAT"|"Percentage of public radio channels with national coverage"|"COD"|"Democratic Republic of the Congo"|"2005"|"2005"|7.1||
"BPBCHG_RA_NAT"|"Percentage of public radio channels with national coverage"|"DJI"|"Djibouti"|"2004"|"2004"|100||
"BPBCHG_RA_NAT"|"Percentage of public radio channels with national coverage"|"DOM"|"Dominican Republic"|"2005"|"2005"|16.7||
"BPBCHG_RA_NAT"|"Percentage of public radio channels with national coverage"|"ECU"|"Ecuador"|"2005"|"2005"|4.8||
"BPBCHG_RA_NAT"|"Percentage of public radio channels with national coverage"|"EGY"|"Egypt"|"2005"|"2005"|23.7||
"BPBCHG_RA_NAT"|"Percentage of public radio channels with national coverage"|"EST"|"Estonia"|"2005"|"2005"|80||
"BPBCHG_RA_NAT"|"Percentage of public radio channels with national coverage"|"ETH"|"Ethiopia"|"2005"|"2005"|16.7||
"BPBCHG_RA_NAT"|"Percentage of public radio channels with national coverage"|"GMB"|"Gambia"|"2005"|"2005"|25||
"BPBCHG_RA_NAT"|"Percentage of public radio channels with national coverage"|"GTM"|"Guatemala"|"2005"|"2005"|1.5||
"BPBCHG_RA_NAT"|"Percentage of public radio channels with national coverage"|"LVA"|"Latvia"|"2005"|"2005"|15.6||
"BPBCHG_RA_NAT"|"Percentage of public radio channels with national coverage"|"LTU"|"Lithuania"|"2005"|"2005"|100||
"BPBCHG_RA_NAT"|"Percentage of public radio channels with national coverage"|"MKD"|"North Macedonia"|"2005"|"2005"|4.2||
"BPBCHG_RA_NAT"|"Percentage of public radio channels with national coverage"|"MLT"|"Malta"|"2005"|"2005"|100||
"BPBCHG_RA_NAT"|"Percentage of public radio channels with national coverage"|"MRT"|"Mauritania"|"2006"|"2006"|28.6||
"BPBCHG_RA_NAT"|"Percentage of public radio channels with national coverage"|"MUS"|"Mauritius"|"2005"|"2005"|100||
